,device,source,ab_version,value,value_before
483,Desktop,Source2,control,375.8035221427639,393.6342661857128
484,Desktop,Source2,control,392.21847416027344,384.4601839315098
485,Desktop,Source2,control,277.3743652970063,291.81964175139893
486,Desktop,Source2,control,348.17930241312064,353.3018185873485
487,Desktop,Source2,control,301.81102299230656,304.05159448076324
488,Desktop,Source2,control,400.4851247686615,407.6894469245412
489,Desktop,Source2,control,347.4623517766098,342.87038965772047
490,Desktop,Source2,control,317.2613296546697,324.17907908257786
491,Desktop,Source2,control,334.1557738713327,324.0860039363141
492,Desktop,Source2,control,331.5268115499702,323.36864889916404
493,Desktop,Source2,control,371.78282573855495,371.49383893573446
494,Desktop,Source2,control,319.15139351914263,323.5680505352165
495,Desktop,Source2,control,489.8247606696941,499.54837104940077
496,Desktop,Source2,control,405.493816798334,406.8850717426441
497,Desktop,Source2,control,277.5043163171791,283.62019657061927
498,Desktop,Source2,control,318.29715118131725,317.3998009087111
499,Desktop,Source2,control,384.72129820909544,371.3475339585663
500,Desktop,Source2,control,281.6334709613846,295.9686840127802
501,Desktop,Source2,control,336.70982646558264,332.84510013423494
502,Desktop,Source2,control,253.30833362540105,263.2493724127608
503,Desktop,Source2,control,360.512328837351,357.0379629895624
504,Desktop,Source2,control,232.03843072578078,230.9847769607487
505,Desktop,Source2,control,286.3876356178458,275.63396253453385
506,Desktop,Source2,control,337.2759671928885,344.29999057949584
507,Desktop,Source2,control,256.75795407310477,261.7630579824823
508,Desktop,Source2,control,320.09953603286573,311.7617510383495
509,Desktop,Source2,control,322.689525483541,318.26080811600275
510,Desktop,Source2,control,309.6721267695496,302.82057449582817
511,Desktop,Source2,control,279.18436750420244,270.4089279173814
512,Desktop,Source2,control,287.7182334589697,287.19660594514966
513,Desktop,Source2,control,392.07863724947265,393.68731890575503
514,Desktop,Source2,control,371.8928966682664,376.5473746626982
515,Desktop,Source2,control,312.5062411117923,299.9785607447457
516,Desktop,Source2,control,409.61346027509023,426.6060341404
517,Desktop,Source2,control,245.6364712072797,260.60319607442517
518,Desktop,Source2,control,320.3992726318646,318.79123672333657
519,Desktop,Source2,control,279.14432679263973,267.01970880957015
520,Desktop,Source2,control,255.43823756385115,266.63624484840614
521,Desktop,Source2,control,315.8898893700851,332.62274467988664
522,Desktop,Source2,control,361.92199718872547,363.74317167224933
523,Desktop,Source2,control,400.86904520455346,399.0241017748039
524,Desktop,Source2,control,350.59630096140245,369.39465960385286
525,Desktop,Source2,control,359.5275089403066,361.62609866474105
526,Desktop,Source2,control,290.09540369790153,288.06729024442234
527,Desktop,Source2,control,271.41535058852344,280.7299168847709
528,Desktop,Source2,control,299.8966471423492,305.42453646734475
529,Desktop,Source2,control,345.6667932004022,346.2372264103592
530,Desktop,Source2,control,240.4850523036701,229.5760791089067
531,Desktop,Source2,control,401.5291036250335,408.21300761974595
532,Desktop,Source2,control,383.84302401107936,376.10093636869647
533,Desktop,Source2,control,315.2390008384592,308.3609544550181
534,Desktop,Source2,control,332.2744277975234,328.2460502713048
535,Desktop,Source2,control,347.459080037802,349.6719826539624
536,Desktop,Source2,control,382.2368994914645,388.6561161574242
537,Desktop,Source2,control,344.0838763559186,349.6891492417185
538,Desktop,Source2,control,348.8427164597082,340.15673587619364
539,Desktop,Source2,control,250.6629117639437,256.71180313454903
540,Desktop,Source2,control,318.230410195681,303.89884804618765
541,Desktop,Source2,control,321.2125692673575,316.65751465819193
542,Desktop,Source2,control,256.55338048604654,256.8783301306651
543,Desktop,Source2,control,329.83181993822706,329.50586086146865
544,Desktop,Source2,control,319.9087008284315,325.07680180542974
545,Desktop,Source2,control,400.3108298968761,403.37109074430623
546,Desktop,Source2,control,406.4982944606104,404.7807982854113
547,Desktop,Source2,control,386.28108166759034,376.95604236765365
548,Desktop,Source2,control,417.27785865825285,413.2201770933385
549,Desktop,Source2,control,407.06776665379437,401.2131533296164
550,Desktop,Source2,control,365.0886733181934,377.8349036044983
551,Desktop,Source2,control,366.06107846998214,353.8616053066538
552,Desktop,Source2,control,368.5182210647857,364.34420871164
553,Desktop,Source2,control,493.75368890673036,489.1598052767719
554,Desktop,Source2,control,383.830939701984,399.1142460609773
555,Desktop,Source2,control,370.4941212885877,354.57400121929453
556,Desktop,Source2,control,373.5724637480545,354.51773531691407
557,Desktop,Source2,control,453.12042839157067,452.117394913983
558,Desktop,Source2,control,426.96610145874683,423.02758527801154
559,Desktop,Source2,control,401.4351351567215,399.10519983176886
560,Desktop,Source2,control,300.74857135035234,301.4831188102204
561,Desktop,Source2,control,382.81205743702213,381.6359242715043
562,Desktop,Source2,control,328.84639730434935,317.1459554629667
563,Desktop,Source2,control,306.08263773711724,322.91979724690583
564,Desktop,Source2,control,414.82455782137237,408.4847370519012
565,Desktop,Source2,control,371.3487563437359,372.9599396455833
566,Desktop,Source2,control,444.6049001582608,442.7706623896829
567,Desktop,Source2,control,262.1095668760561,261.23596698229227
568,Desktop,Source2,control,399.3314515726652,395.11764581279186
569,Desktop,Source2,control,462.6694704600038,463.98360649493327
570,Desktop,Source2,control,286.911200138219,298.73410380309315
571,Desktop,Source2,control,435.70161373362475,419.2914312443058
572,Desktop,Source2,control,279.95921939313587,277.293520586702
573,Desktop,Source2,control,249.09571434383653,253.5618857072974
574,Desktop,Source2,control,336.64570438579614,339.61608716714636
575,Desktop,Source2,control,366.28825719418467,358.5830445880831
576,Desktop,Source2,control,326.56736810626774,323.92803223142073
577,Desktop,Source2,control,253.8643986432101,252.80030947620412
578,Desktop,Source2,control,264.13514043333527,259.34968636218935
579,Desktop,Source2,control,334.68809625264674,332.31323222946725
580,Desktop,Source2,control,242.44125774310046,254.369949144329
581,Desktop,Source2,control,363.93482972759574,345.63865909793776
582,Desktop,Source2,control,355.5436254933979,365.2714801980854
583,Desktop,Source2,control,304.43352669926605,299.20932801841855
584,Desktop,Source2,control,308.4323069180334,331.8088004408693
585,Desktop,Source2,control,318.85483879965693,315.80160318380604
586,Desktop,Source2,control,400.82490784845834,389.60817532949346
587,Desktop,Source2,control,260.0001586518913,268.10606634833084
588,Desktop,Source2,control,458.68195795922196,456.3163568488005
589,Desktop,Source2,control,425.07388521658294,417.60455461275234
590,Desktop,Source2,control,241.40369168700664,231.13965119133198
591,Desktop,Source2,control,366.50632400560767,361.72490246641655
592,Desktop,Source2,control,274.42464970145113,280.7609517749915
593,Desktop,Source2,control,436.8335754934814,432.189915960022
594,Desktop,Source2,control,256.23911562435984,268.42067779181053
595,Desktop,Source2,control,426.67729519211775,432.5639954124605
596,Desktop,Source2,control,341.5822886759327,344.31321828647026
597,Desktop,Source2,control,421.9770489564238,437.99047482164247
598,Desktop,Source2,control,308.1902641675155,308.1768501647388
599,Desktop,Source2,control,351.22255389827654,346.58964929902845
600,Desktop,Source2,control,268.9508348592145,272.66279734682917
601,Desktop,Source2,control,310.84889116418884,322.6815348608179
602,Desktop,Source2,control,300.20568921051364,288.3815982991316
603,Desktop,Source2,control,468.3043255996171,457.7228926994464
604,Desktop,Source2,control,367.56421586826724,359.8991257850791
605,Desktop,Source2,control,318.9110290425721,323.6516560648238
606,Desktop,Source2,control,478.4949687864479,493.168758462103
607,Desktop,Source2,control,338.6095978697103,321.4862650067955
608,Desktop,Source2,control,279.97725044123086,278.78722882242715
609,Desktop,Source2,control,331.1776028321669,324.2796008914525
610,Desktop,Source2,control,346.7429598304062,344.86440272038857
611,Desktop,Source2,control,417.2583747539133,419.57735931513025
612,Desktop,Source2,control,376.06045208489104,377.3364142552876
613,Desktop,Source2,control,326.3635784895447,347.1687312888075
614,Desktop,Source2,control,350.3280277154522,371.1349416942343
615,Desktop,Source2,control,314.0485870293013,324.6295508786866
616,Desktop,Source2,control,423.13685284160823,421.4598015611613
617,Desktop,Source2,control,369.1025484972247,388.3287975427562
618,Desktop,Source2,control,379.6514671577853,381.5761855562482
619,Desktop,Source2,control,271.1144055727643,276.72324724848227
620,Desktop,Source2,control,324.62983658313925,313.1622050571402
621,Desktop,Source2,control,353.52258501989286,346.14379168059713
622,Desktop,Source2,control,406.3509725846381,402.2512245270553
623,Desktop,Source2,control,359.9678517062468,362.3978433133837
624,Desktop,Source2,control,322.89360410410256,331.69661385666063
625,Desktop,Source2,control,441.0769434035689,429.93091574644626
626,Desktop,Source2,control,399.401346909837,411.4956725614146
627,Desktop,Source2,control,292.11133815263764,275.25492834378366
628,Desktop,Source2,control,410.2846168080698,413.5367631876137
629,Desktop,Source2,control,369.29327159565304,359.0237880212535
630,Desktop,Source2,control,292.509961872578,288.5849191477404
631,Desktop,Source2,control,345.34676363831454,325.71331050353194
632,Desktop,Source2,control,390.2387885884392,397.30677334608106
633,Desktop,Source2,control,325.8038026426171,318.58224966097623
634,Desktop,Source2,control,413.2364331171066,418.3328326375469
635,Desktop,Source2,control,409.79483140681253,430.4220446195084
636,Desktop,Source2,control,298.96799790441355,287.59533879976595
637,Desktop,Source2,control,239.22190817666052,241.11743535940118
638,Desktop,Source2,control,376.02105559538353,353.8811412219946
639,Desktop,Source2,control,311.59451379411104,315.53609704021085
640,Desktop,Source2,control,393.83942541910926,411.04826781674836
641,Desktop,Source2,control,320.63127374495343,311.16330747441936
642,Desktop,Source2,control,355.5683224099987,361.91697273100493
643,Desktop,Source2,control,315.39474984506353,288.59030769300523
644,Desktop,Source2,control,377.62107738436373,373.2542357428613
645,Desktop,Source2,control,370.21696585085476,361.6039570985834
646,Desktop,Source2,control,409.46196841418697,409.2643806889456
647,Desktop,Source2,control,295.78579777820744,287.7535072526172
648,Desktop,Source2,control,385.49951391311697,384.93398114284594
649,Desktop,Source2,control,310.89086760484554,310.830023025401
650,Desktop,Source2,control,270.13741036337944,277.54917067921406
651,Desktop,Source2,control,300.3511329397283,284.96223021342405
652,Desktop,Source2,control,284.47459113613866,286.1291865353773
653,Desktop,Source2,control,369.24018230816705,364.91541876594704
654,Desktop,Source2,control,393.4624259328319,388.7835397884222
655,Desktop,Source2,control,301.402425006838,300.8887582469297
656,Desktop,Source2,control,251.99305323690783,243.1454617126972
657,Desktop,Source2,control,292.87774101516254,271.6945484199965
658,Desktop,Source2,control,319.53691482298495,331.9629717453302
659,Desktop,Source2,control,455.8358719561047,452.39575378328504
660,Desktop,Source2,control,288.2394131898441,268.3733754542124
661,Desktop,Source2,control,389.1017623666606,389.09687258134704
662,Desktop,Source2,control,260.7398117641507,249.73686160986162
663,Desktop,Source2,control,299.24448383036827,289.08145382304053
664,Desktop,Source2,control,292.53280519696864,316.4401763230093
665,Desktop,Source2,control,372.52951364501524,376.72844449013303
666,Desktop,Source2,control,290.7245269243933,315.2502606385505
667,Desktop,Source2,control,260.88654815904556,260.16241679179626
668,Desktop,Source2,control,369.42677519891606,357.2747760209287
669,Desktop,Source2,control,280.2097303104182,294.8176080012039
670,Desktop,Source2,control,334.8875633880378,333.3225626019568
671,Desktop,Source2,control,349.78446000006267,351.1031581259916
672,Desktop,Source2,control,277.0222486491139,277.7187930130971
673,Desktop,Source2,control,306.00222491615585,302.28085366668233
674,Desktop,Source2,control,322.3884572749076,321.58658435473984
675,Desktop,Source2,control,385.96073603116423,385.2470689515206
676,Desktop,Source2,control,239.19044052918696,236.01181489682682
677,Desktop,Source2,control,303.1351537679124,302.5634732658127
678,Desktop,Source2,control,369.97127095316057,375.72388686924575
679,Desktop,Source2,control,255.95455403188132,257.8691135432453
680,Desktop,Source2,control,402.88499886470487,398.25042222033596
681,Desktop,Source2,control,334.199071205998,330.60705302630356
682,Desktop,Source2,control,331.3943369390532,310.8130043654819
683,Desktop,Source2,control,279.49778404239595,290.2158844484432
684,Desktop,Source2,control,394.2026310597,388.8240023567256
685,Desktop,Source2,control,309.27735047985425,311.8804842609195
686,Desktop,Source2,control,442.71499076641896,419.46257893585386
687,Desktop,Source2,control,313.2916965694501,304.88232009790005
688,Desktop,Source2,control,314.6456915059792,316.34774889559964
689,Desktop,Source2,control,399.69765030657584,405.7661053319552
690,Desktop,Source2,control,278.3451074265712,288.72411500404297
691,Desktop,Source2,control,258.89519851075795,248.23423912252568
692,Desktop,Source2,control,406.9536276579917,398.80926952064965
693,Desktop,Source2,control,280.4584647464417,272.2108187111214
694,Desktop,Source2,control,382.76026823750095,382.47986181526556
695,Desktop,Source2,control,360.88464676513365,360.42391913243904
696,Desktop,Source2,control,312.17617226983674,338.2497115111158
697,Desktop,Source2,control,280.55286599480013,289.72922578105414
